0, 100, 100, 38940
1, 100, 100, 38514
2, 100, 100, 38422
3, 100, 100, 38391
4, 100, 100, 38300
5, 100, 100, 38086
6, 100, 100, 37933
7, 100, 100, 37781
8, 100, 100, 37445
9, 100, 100, 37353
10, 100, 100, 37018
11, 100, 100, 36957
12, 100, 100, 36651
13, 100, 100, 36468
14, 100, 100, 45013
15, 100, 100, 36103
16, 100, 100, 35980
17, 100, 100, 35828
18, 100, 100, 35584
19, 100, 100, 35370
20, 100, 100, 36774
21, 100, 100, 34913
22, 100, 100, 34698
23, 100, 100, 34638
24, 100, 100, 39856
25, 100, 100, 34424
26, 100, 100, 33936
27, 100, 100, 33722
28, 100, 100, 33599
29, 100, 100, 33417
30, 100, 100, 33386
31, 100, 100, 33051
32, 100, 100, 32837
33, 100, 100, 32654
34, 100, 100, 32563
35, 100, 100, 32379
36, 100, 100, 32043
37, 100, 100, 31799
38, 100, 100, 31738
39, 100, 100, 31769
40, 100, 100, 31433
41, 100, 100, 31128
42, 100, 100, 30975
43, 100, 100, 30640
44, 100, 100, 30518
45, 100, 100, 30517
46, 100, 100, 30151
47, 100, 100, 29968
48, 100, 100, 29724
49, 100, 100, 29602
50, 100, 100, 30884
51, 100, 100, 29450
52, 100, 100, 29480
53, 100, 100, 29694
54, 100, 100, 30060
55, 100, 100, 29968
56, 100, 100, 30335
57, 100, 100, 30548
58, 100, 100, 30487
59, 100, 100, 32196
60, 100, 100, 30792
61, 100, 100, 31098
62, 100, 100, 31250
63, 100, 100, 31433
64, 100, 100, 31524
65, 100, 100, 31585
66, 100, 100, 31861
67, 100, 100, 32074
68, 100, 100, 32104
69, 100, 100, 32379
70, 100, 100, 32349
71, 100, 100, 32623
72, 100, 100, 32715
73, 100, 100, 42267
74, 100, 100, 33172
75, 100, 100, 33294
76, 100, 100, 33447
77, 100, 100, 42664
78, 100, 100, 33722
79, 100, 100, 34027
80, 100, 100, 33996
81, 100, 100, 34180
82, 100, 100, 34302
83, 100, 100, 34607
84, 100, 100, 34577
85, 100, 100, 34882
86, 100, 100, 35248
87, 100, 100, 44403
88, 100, 100, 35370
89, 100, 100, 44891
90, 100, 100, 35461
91, 100, 100, 35797
92, 100, 100, 36042
93, 100, 100, 36102
94, 100, 100, 36133
95, 100, 100, 36316
96, 100, 100, 36499
97, 100, 100, 36560
98, 100, 100, 36590
99, 100, 100, 36804
100, 100, 100, 36712
